timestamp,hour,month,day_of_week,is_weekday,outdoor_temp_c,humidity_pct,solar_radiation_wm2,occupancy_count,chiller_setpoint_c,cooling_load_kwh,comfort_score,is_sandstorm,is_chiller_fault,is_ramadan,is_public_holiday,is_heatwave
2024-01-31 10:00,10,1,2,1,28.3,56.3,577.9,963,7.63,256.16,87,0,0,0,0,0
2024-01-31 11:00,11,1,2,1,29.4,58.9,616.1,1308,7.48,320.77,79,0,0,0,0,0
2024-01-31 12:00,12,1,2,1,28.6,70.9,660.3,623,7.7,246.13,76,0,0,0,0,0
2024-01-31 13:00,13,1,2,1,28.3,69.1,714.5,703,7.09,259.2,79,0,0,0,0,0
2024-01-31 14:00,14,1,2,1,27.3,65.7,643.5,1105,7.65,301.21,75,0,0,0,0,0
2024-01-31 15:00,15,1,2,1,27.8,69.1,538.9,1130,7.37,278.71,75,0,0,0,0,0
2024-01-31 16:00,16,1,2,1,26.1,71.8,488.2,1219,7.49,280.9,74,0,0,0,0,0
2024-01-31 17:00,17,1,2,1,23.7,75.9,351.0,365,8.5,136.16,88,0,0,0,0,0
2024-01-31 18:00,18,1,2,1,19.2,77.0,148.7,271,8.64,84.89,89,0,0,0,0,0
2024-01-31 19:00,19,1,2,1,19.8,74.2,0.0,100,8.71,36.46,92,0,0,0,0,0
2024-01-31 20:00,20,1,2,1,19.7,65.3,0.0,104,8.61,23.59,95,0,0,0,0,0
2024-01-31 21:00,21,1,2,1,19.6,71.5,0.0,16,8.52,18.63,96,0,0,0,0,0
2024-01-31 22:00,22,1,2,1,21.1,70.5,0.0,9,8.38,17.83,93,0,0,0,0,0
2024-01-31 23:00,23,1,2,1,20.5,64.0,0.0,54,8.56,12.05,96,0,0,0,0,0
2024-02-01 00:00,0,2,3,1,18.0,65.1,0.0,10,8.6,5.36,97,0,0,0,0,0
2024-02-01 01:00,1,2,3,1,18.0,64.2,0.0,41,8.47,9.37,92,0,0,0,0,0
2024-02-01 02:00,2,2,3,1,18.0,56.2,0.0,10,8.63,5.0,97,0,0,0,0,0
2024-02-01 03:00,3,2,3,1,18.0,56.7,0.0,18,8.62,5.16,99,0,0,0,0,0
2024-02-01 04:00,4,2,3,1,18.0,58.7,0.0,31,8.6,9.73,95,0,0,0,0,0
2024-02-01 05:00,5,2,3,1,26.3,54.3,0.0,42,7.65,18.99,91,0,0,0,0,0
2024-02-01 06:00,6,2,3,1,26.0,58.2,12.4,17,7.52,26.86,94,0,0,0,0,0
2024-02-01 07:00,7,2,3,1,27.3,53.1,169.7,293,7.64,91.69,91,0,0,0,0,0
2024-02-01 08:00,8,2,3,1,28.6,53.8,350.1,534,7.69,165.4,89,0,0,0,0,0
2024-02-01 09:00,9,2,3,1,29.3,54.5,490.5,1114,7.2,268.4,78,0,0,0,0,0
2024-02-01 10:00,10,2,3,1,30.2,63.4,645.0,1018,7.48,293.36,74,0,0,0,0,0
2024-02-01 11:00,11,2,3,1,30.2,66.2,704.1,1326,7.64,345.98,70,0,0,0,0,0
2024-02-01 12:00,12,2,3,1,29.8,65.8,753.3,669,7.76,270.86,76,0,0,0,0,0
2024-02-01 13:00,13,2,3,1,30.4,61.3,764.0,684,7.52,266.7,81,0,0,0,0,0
2024-02-01 14:00,14,2,3,1,28.0,67.5,693.9,1291,7.51,333.04,73,0,0,0,0,0
2024-02-01 15:00,15,2,3,1,27.5,65.7,627.9,1245,7.31,312.89,73,0,0,0,0,0
2024-02-01 16:00,16,2,3,1,25.8,69.3,523.4,1005,7.37,252.07,77,0,0,0,0,0
2024-02-01 17:00,17,2,3,1,23.6,68.3,341.4,474,8.48,143.12,91,0,0,0,0,0
2024-02-01 18:00,18,2,3,1,19.2,65.8,176.9,294,8.64,81.56,94,0,0,0,0,0
2024-02-01 19:00,19,2,3,1,21.1,64.8,0.0,81,8.34,16.76,98,0,0,0,0,0
2024-02-01 20:00,20,2,3,1,20.5,69.3,0.0,78,8.6,24.62,91,0,0,0,0,0
2024-02-01 21:00,21,2,3,1,21.0,67.2,0.0,9,8.45,15.14,94,0,0,0,0,0
2024-02-01 22:00,22,2,3,1,21.6,58.9,0.0,33,8.33,11.21,97,0,0,0,0,0
2024-02-01 23:00,23,2,3,1,22.3,57.9,0.0,7,8.61,8.06,94,0,0,0,0,0
2024-02-02 00:00,0,2,4,1,18.0,66.0,0.0,4,8.77,12.87,96,0,0,0,0,0
2024-02-02 01:00,1,2,4,1,18.0,54.7,0.0,33,8.36,7.41,98,0,0,0,0,0
2024-02-02 02:00,2,2,4,1,18.0,59.5,0.0,4,8.59,5.0,95,0,0,0,0,0
2024-02-02 03:00,3,2,4,1,18.0,58.1,0.0,37,8.88,5.0,98,0,0,0,0,0
2024-02-02 04:00,4,2,4,1,18.0,57.5,0.0,29,8.47,8.67,97,0,0,0,0,0
2024-02-02 05:00,5,2,4,1,25.1,56.0,0.0,42,7.4,18.02,99,0,0,0,0,0
2024-02-02 06:00,6,2,4,1,25.7,52.5,13.9,20,7.35,15.91,100,0,0,0,0,0
2024-02-02 07:00,7,2,4,1,27.9,56.1,171.4,173,7.56,82.49,87,0,0,0,0,0
2024-02-02 08:00,8,2,4,1,28.5,57.1,370.8,721,7.71,196.53,84,0,0,0,0,0
2024-02-02 09:00,9,2,4,1,27.5,58.1,475.5,1181,7.48,268.08,81,0,0,0,0,0
2024-02-02 10:00,10,2,4,1,30.5,55.0,605.1,1015,7.51,280.06,77,0,0,0,0,0
2024-02-02 11:00,11,2,4,1,30.6,59.0,644.2,1325,7.37,329.48,78,0,0,0,0,0
2024-02-02 12:00,12,2,4,1,29.5,66.0,707.7,659,7.56,250.16,81,0,0,0,0,0
2024-02-02 13:00,13,2,4,1,28.7,66.0,735.6,772,7.38,273.77,82,0,0,0,0,0
2024-02-02 14:00,14,2,4,1,29.1,72.6,676.7,1319,7.59,337.68,76,0,0,0,0,0
2024-02-02 15:00,15,2,4,1,27.5,64.9,584.8,1329,7.4,313.43,74,0,0,0,0,0
2024-02-02 16:00,16,2,4,1,26.6,70.3,466.0,1033,7.45,251.45,79,0,0,0,0,0
2024-02-02 17:00,17,2,4,1,24.8,69.8,316.6,365,8.48,128.21,94,0,0,0,0,0
2024-02-02 18:00,18,2,4,1,20.6,73.3,160.8,246,8.53,82.34,87,0,0,0,0,0
2024-02-02 19:00,19,2,4,1,21.0,70.9,0.0,107,8.36,32.4,90,0,0,0,0,0
2024-02-02 20:00,20,2,4,1,21.4,60.8,0.0,94,8.43,18.19,95,0,0,0,0,0
2024-02-02 21:00,21,2,4,1,21.3,71.6,0.0,57,8.69,26.93,90,0,0,0,0,0
2024-02-02 22:00,22,2,4,1,21.1,64.4,0.0,48,8.49,15.22,93,0,0,0,0,0
2024-02-02 23:00,23,2,4,1,20.7,60.7,0.0,58,8.36,11.14,98,0,0,0,0,0
2024-02-03 00:00,0,2,5,0,18.0,58.8,0.0,0,8.65,5.0,100,0,0,0,0,0
2024-02-03 01:00,1,2,5,0,18.0,53.3,0.0,0,8.29,5.0,100,0,0,0,0,0
2024-02-03 02:00,2,2,5,0,18.0,57.1,0.0,0,8.66,7.25,93,0,0,0,0,0
2024-02-03 03:00,3,2,5,0,18.0,59.5,0.0,0,8.49,9.11,100,0,0,0,0,0
2024-02-03 04:00,4,2,5,0,18.0,47.6,0.0,0,8.43,5.0,96,0,0,0,0,0
2024-02-03 05:00,5,2,5,0,26.1,59.3,0.0,0,7.37,18.57,96,0,0,0,0,0
2024-02-03 06:00,6,2,5,0,26.8,62.8,6.6,0,7.35,25.43,88,0,0,0,0,0
2024-02-03 07:00,7,2,5,0,26.9,51.4,161.0,0,7.58,51.54,93,0,0,0,0,0
2024-02-03 08:00,8,2,5,0,28.4,49.2,355.9,0,7.14,95.48,93,0,0,0,0,0
2024-02-03 09:00,9,2,5,0,29.8,57.2,493.4,104,7.75,137.36,94,0,0,0,0,0
2024-02-03 10:00,10,2,5,0,30.3,57.5,625.8,85,7.32,165.3,89,0,0,0,0,0
2024-02-03 11:00,11,2,5,0,30.5,63.5,698.0,23,7.5,172.71,88,0,0,0,0,0
2024-02-03 12:00,12,2,5,0,30.5,57.1,768.5,149,7.4,203.29,92,0,0,0,0,0
2024-02-03 13:00,13,2,5,0,29.2,61.2,769.1,105,7.36,186.8,87,0,0,0,0,0
2024-02-03 14:00,14,2,5,0,28.2,61.7,689.5,113,7.43,167.87,90,0,0,0,0,0
2024-02-03 15:00,15,2,5,0,26.3,67.6,587.6,108,7.42,154.12,88,0,0,0,0,0
2024-02-03 16:00,16,2,5,0,26.3,66.3,474.8,133,7.44,133.0,87,0,0,0,0,0
2024-02-03 17:00,17,2,5,0,25.6,68.0,313.1,55,7.46,88.6,94,0,0,0,0,0
2024-02-03 18:00,18,2,5,0,20.3,71.3,173.3,0,8.52,51.02,93,0,0,0,0,0
2024-02-03 19:00,19,2,5,0,20.3,67.4,19.1,0,8.37,18.37,95,0,0,0,0,0
2024-02-03 20:00,20,2,5,0,21.4,70.8,0.0,0,8.65,15.35,93,0,0,0,0,0
2024-02-03 21:00,21,2,5,0,21.9,69.8,0.0,0,8.55,11.22,96,0,0,0,0,0
2024-02-03 22:00,22,2,5,0,22.1,65.1,0.0,0,8.4,11.81,93,0,0,0,0,0
2024-02-03 23:00,23,2,5,0,21.5,61.5,0.0,0,8.63,5.0,98,0,0,0,0,0
2024-02-04 00:00,0,2,6,0,18.0,66.6,0.0,0,8.26,6.19,91,0,0,0,0,0
2024-02-04 01:00,1,2,6,0,18.0,60.6,0.0,0,8.37,5.0,99,0,0,0,0,0
2024-02-04 02:00,2,2,6,0,18.0,56.1,0.0,0,8.44,7.78,100,0,0,0,0,0
2024-02-04 03:00,3,2,6,0,18.0,55.5,0.0,0,8.35,5.0,94,0,0,0,0,0
2024-02-04 04:00,4,2,6,0,18.0,54.7,0.0,0,8.61,5.0,98,0,0,0,0,0
2024-02-04 05:00,5,2,6,0,25.5,56.7,0.0,0,7.79,10.61,97,0,0,0,0,0
2024-02-04 06:00,6,2,6,0,26.7,52.5,6.1,0,7.76,18.95,95,0,0,0,0,0
2024-02-04 07:00,7,2,6,0,28.5,53.9,176.7,0,7.25,62.22,92,0,0,0,0,0
2024-02-04 08:00,8,2,6,0,29.2,58.9,342.3,0,7.31,103.68,85,0,0,0,0,0
2024-02-04 09:00,9,2,6,0,28.9,59.4,492.5,72,7.3,129.82,84,0,0,0,0,0
2024-02-04 10:00,10,2,6,0,29.9,66.0,653.4,167,7.51,183.93,86,0,0,0,0,0
2024-02-04 11:00,11,2,6,0,30.1,57.7,703.7,27,7.79,169.1,89,0,0,0,0,0
2024-02-04 12:00,12,2,6,0,31.0,66.0,767.8,157,7.5,213.67,85,0,0,0,0,0
2024-02-04 13:00,13,2,6,0,29.7,65.2,739.8,20,7.37,176.81,85,0,0,0,0,0
2024-02-04 14:00,14,2,6,0,27.7,65.9,743.1,149,7.49,190.25,91,0,0,0,0,0
2024-02-04 15:00,15,2,6,0,27.3,66.8,607.3,42,7.5,151.44,89,0,0,0,0,0
2024-02-04 16:00,16,2,6,0,26.7,73.8,512.9,122,7.7,151.26,88,0,0,0,0,0
2024-02-04 17:00,17,2,6,0,26.3,69.1,294.0,111,7.69,102.35,90,0,0,0,0,0
2024-02-04 18:00,18,2,6,0,20.5,66.5,156.9,0,8.55,39.9,92,0,0,0,0,0
2024-02-04 19:00,19,2,6,0,21.6,65.0,24.5,0,8.36,13.74,94,0,0,0,0,0
2024-02-04 20:00,20,2,6,0,21.2,64.4,0.0,0,8.62,10.48,92,0,0,0,0,0
2024-02-04 21:00,21,2,6,0,20.5,70.6,0.0,0,8.56,18.63,88,0,0,0,0,0
2024-02-04 22:00,22,2,6,0,21.3,65.9,0.0,0,8.79,16.5,93,0,0,0,0,0
2024-02-04 23:00,23,2,6,0,21.9,64.8,0.0,0,8.36,11.16,89,0,0,0,0,0
2024-02-05 00:00,0,2,0,1,18.0,59.2,0.0,32,8.68,11.18,97,0,0,0,0,0
2024-02-05 01:00,1,2,0,1,18.0,57.1,0.0,47,8.72,8.21,96,0,0,0,0,0
2024-02-05 02:00,2,2,0,1,18.0,51.7,0.0,14,8.31,5.0,100,0,0,0,0,0
2024-02-05 03:00,3,2,0,1,18.0,52.5,0.0,28,8.35,5.19,95,0,0,0,0,0
2024-02-05 04:00,4,2,0,1,18.0,54.7,0.0,5,8.31,6.26,100,0,0,0,0,0
2024-02-05 05:00,5,2,0,1,23.8,57.6,0.0,5,8.2,13.25,97,0,0,0,0,0
2024-02-05 06:00,6,2,0,1,27.3,51.5,0.0,7,7.6,22.75,93,0,0,0,0,0
2024-02-05 07:00,7,2,0,1,27.8,58.3,181.3,186,7.51,88.89,91,0,0,0,0,0
2024-02-05 08:00,8,2,0,1,28.3,53.1,358.9,768,7.41,194.74,77,0,0,0,0,0
2024-02-05 09:00,9,2,0,1,28.3,54.8,492.6,963,7.55,240.35,87,0,0,0,0,0
2024-02-05 10:00,10,2,0,1,29.4,60.2,631.0,1228,7.33,307.45,80,0,0,0,0,0
2024-02-05 11:00,11,2,0,1,29.8,56.4,680.7,993,7.78,290.57,78,0,0,0,0,0
2024-02-05 12:00,12,2,0,1,29.7,63.8,741.2,801,7.4,282.57,77,0,0,0,0,0
2024-02-05 13:00,13,2,0,1,29.1,66.0,733.2,851,7.51,288.26,78,0,0,0,0,0
2024-02-05 14:00,14,2,0,1,27.3,66.1,704.4,1394,7.44,343.57,77,0,0,0,0,0
2024-02-05 15:00,15,2,0,1,28.4,68.1,632.4,1098,7.54,301.38,83,0,0,0,0,0
2024-02-05 16:00,16,2,0,1,26.1,67.7,471.5,1398,7.51,290.87,71,0,0,0,0,0
2024-02-05 17:00,17,2,0,1,26.2,66.4,389.7,398,7.5,152.88,89,0,0,0,0,0
2024-02-05 18:00,18,2,0,1,19.7,70.7,213.2,507,8.61,122.01,89,0,0,0,0,0
2024-02-05 19:00,19,2,0,1,20.3,66.7,0.0,178,8.36,36.0,91,0,0,0,0,0
2024-02-05 20:00,20,2,0,1,20.8,69.0,0.0,114,8.36,32.93,96,0,0,0,0,0
2024-02-05 21:00,21,2,0,1,21.8,69.0,0.0,5,8.56,18.56,96,0,0,0,0,0
2024-02-05 22:00,22,2,0,1,21.1,73.4,0.0,55,8.5,26.94,94,0,0,0,0,0
2024-02-05 23:00,23,2,0,1,21.9,63.1,0.0,19,8.49,10.69,94,0,0,0,0,0
2024-02-06 00:00,0,2,1,1,18.0,62.7,0.0,44,8.48,13.75,95,0,0,0,0,0
2024-02-06 01:00,1,2,1,1,18.0,65.0,0.0,18,8.45,14.91,92,0,0,0,0,0
2024-02-06 02:00,2,2,1,1,18.0,61.1,0.0,24,8.5,8.14,96,0,0,0,0,0
2024-02-06 03:00,3,2,1,1,18.0,52.4,0.0,15,8.61,5.0,98,0,0,0,0,0
2024-02-06 04:00,4,2,1,1,18.0,56.1,0.0,22,8.8,7.46,99,0,0,0,0,0
2024-02-06 05:00,5,2,1,1,24.9,52.1,0.0,14,8.43,8.22,100,0,0,0,0,0
2024-02-06 06:00,6,2,1,1,25.7,55.1,24.9,1,7.23,23.53,97,0,0,0,0,0
2024-02-06 07:00,7,2,1,1,27.9,53.2,208.9,105,7.68,88.54,97,0,0,0,0,0
2024-02-06 08:00,8,2,1,1,28.7,55.0,354.6,738,7.24,193.51,83,0,0,0,0,0
2024-02-06 09:00,9,2,1,1,28.9,52.5,507.6,1043,7.36,259.31,79,0,0,0,0,0
2024-02-06 10:00,10,2,1,1,30.5,60.6,643.5,1008,7.63,287.75,73,0,0,0,0,0
2024-02-06 11:00,11,2,1,1,30.4,58.9,720.1,1289,7.31,339.0,73,0,0,0,0,0
2024-02-06 12:00,12,2,1,1,28.7,67.9,753.9,895,7.56,295.98,79,0,0,0,0,0
2024-02-06 13:00,13,2,1,1,29.6,63.5,748.8,840,7.69,284.81,79,0,0,0,0,0
2024-02-06 14:00,14,2,1,1,27.4,66.4,729.0,1318,7.56,340.66,75,0,0,0,0,0
2024-02-06 15:00,15,2,1,1,27.9,69.5,582.9,1282,7.47,311.38,76,0,0,0,0,0
2024-02-06 16:00,16,2,1,1,25.7,68.2,496.9,1170,7.24,267.17,78,0,0,0,0,0
2024-02-06 17:00,17,2,1,1,24.2,66.0,351.8,468,8.5,144.13,90,0,0,0,0,0
2024-02-06 18:00,18,2,1,1,19.4,75.3,192.1,569,8.92,134.54,85,0,0,0,0,0
2024-02-06 19:00,19,2,1,1,20.2,69.0,18.8,174,8.68,38.91,95,0,0,0,0,0
2024-02-06 20:00,20,2,1,1,20.3,65.8,0.0,158,8.38,32.96,92,0,0,0,0,0
2024-02-06 21:00,21,2,1,1,19.8,64.8,0.0,19,8.68,15.94,94,0,0,0,0,0
2024-02-06 22:00,22,2,1,1,21.2,67.9,0.0,22,8.56,17.48,98,0,0,0,0,0
2024-02-06 23:00,23,2,1,1,21.8,64.2,0.0,21,8.63,11.48,97,0,0,0,0,0
2024-02-07 00:00,0,2,2,1,18.0,61.1,0.0,5,11.91,11.03,97,0,1,0,0,0
2024-02-07 01:00,1,2,2,1,18.0,59.6,0.0,8,12.56,8.25,98,0,1,0,0,0
2024-02-07 02:00,2,2,2,1,18.0,58.3,0.0,18,12.19,6.14,96,0,1,0,0,0
2024-02-07 03:00,3,2,2,1,18.0,59.1,0.0,9,12.4,12.42,93,0,1,0,0,0
2024-02-07 04:00,4,2,2,1,18.0,56.4,0.0,3,12.3,5.0,95,0,1,0,0,0
2024-02-07 05:00,5,2,2,1,25.2,50.4,0.0,23,10.64,19.82,100,0,1,0,0,0
2024-02-07 06:00,6,2,2,1,26.9,54.0,9.4,34,11.32,46.6,90,0,1,0,0,0
2024-02-07 07:00,7,2,2,1,27.5,53.2,199.3,75,10.33,97.23,96,0,1,0,0,0
2024-02-07 08:00,8,2,2,1,28.8,54.0,314.1,542,11.79,228.02,85,0,1,0,0,0
2024-02-07 09:00,9,2,2,1,29.3,52.7,450.2,1069,9.96,375.33,80,0,1,0,0,0
2024-02-07 10:00,10,2,2,1,30.6,55.5,630.5,1246,10.23,464.41,72,0,1,0,0,0
2024-02-07 11:00,11,2,2,1,29.9,57.9,687.7,1101,11.33,443.03,75,0,1,0,0,0
2024-02-07 12:00,12,2,2,1,29.4,61.9,737.0,769,11.13,405.12,88,0,1,0,0,0
2024-02-07 13:00,13,2,2,1,29.8,61.4,731.7,656,10.64,336.89,84,0,1,0,0,0
2024-02-07 14:00,14,2,2,1,28.8,67.2,669.1,1077,11.81,416.42,72,0,1,0,0,0
2024-02-07 15:00,15,2,2,1,27.9,67.7,619.4,1076,11.3,388.06,80,0,1,0,0,0
2024-02-07 16:00,16,2,2,1,26.1,70.4,496.1,1114,11.55,378.61,80,0,1,0,0,0
2024-02-07 17:00,17,2,2,1,25.4,68.0,330.1,269,10.17,169.78,88,0,1,0,0,0
2024-02-07 18:00,18,2,2,1,19.8,69.4,164.6,286,11.14,125.47,90,0,1,0,0,0
2024-02-07 19:00,19,2,2,1,20.2,68.0,8.4,68,11.27,40.04,98,0,1,0,0,0
2024-02-07 20:00,20,2,2,1,21.5,64.7,0.0,51,11.15,28.36,94,0,1,0,0,0
2024-02-07 21:00,21,2,2,1,21.5,67.6,0.0,46,11.41,28.35,90,0,1,0,0,0
2024-02-07 22:00,22,2,2,1,21.4,67.0,0.0,38,12.8,27.3,100,0,1,0,0,0
2024-02-07 23:00,23,2,2,1,20.6,59.4,0.0,23,12.94,11.29,97,0,1,0,0,0
2024-02-08 00:00,0,2,3,1,18.0,57.0,0.0,0,12.07,7.74,98,0,1,0,0,0
2024-02-08 01:00,1,2,3,1,18.0,61.9,0.0,39,13.13,15.79,94,0,1,0,0,0
2024-02-08 02:00,2,2,3,1,18.0,58.4,0.0,29,11.94,11.72,98,0,1,0,0,0
2024-02-08 03:00,3,2,3,1,18.0,56.0,0.0,26,13.15,8.64,100,0,1,0,0,0
2024-02-08 04:00,4,2,3,1,18.0,56.9,0.0,42,13.63,8.09,100,0,1,0,0,0
2024-02-08 05:00,5,2,3,1,23.9,60.9,0.0,48,11.15,25.31,94,0,1,0,0,0
2024-02-08 06:00,6,2,3,1,25.7,54.2,0.0,46,12.19,33.53,94,0,1,0,0,0
2024-02-08 07:00,7,2,3,1,26.5,55.6,181.9,72,9.95,97.73,89,0,1,0,0,0
2024-02-08 08:00,8,2,3,1,28.9,55.5,345.0,756,11.95,283.17,87,0,1,0,0,0
2024-02-08 09:00,9,2,3,1,29.5,59.1,486.6,935,9.91,339.69,81,0,1,0,0,0
2024-02-08 10:00,10,2,3,1,29.7,55.5,621.6,1066,12.1,409.87,77,0,1,0,0,0
2024-02-08 11:00,11,2,3,1,29.9,59.7,694.9,1195,12.0,426.05,67,0,1,0,0,0
2024-02-08 12:00,12,2,3,1,30.2,62.4,785.6,735,10.56,408.37,81,0,1,0,0,0
2024-02-08 13:00,13,2,3,1,28.5,72.2,732.5,792,11.49,361.51,73,0,1,0,0,0
2024-02-08 14:00,14,2,3,1,28.4,65.8,727.0,1330,11.7,515.85,76,0,1,0,0,0
2024-02-08 15:00,15,2,3,1,27.4,66.7,643.7,1261,10.29,424.02,77,0,1,0,0,0
2024-02-08 16:00,16,2,3,1,25.6,68.7,519.6,988,12.0,386.88,75,0,1,0,0,0
2024-02-08 17:00,17,2,3,1,24.8,67.5,343.7,211,13.19,166.14,95,0,1,0,0,0
2024-02-08 18:00,18,2,3,1,20.1,67.3,191.5,568,11.37,176.5,90,0,1,0,0,0
2024-02-08 19:00,19,2,3,1,21.1,71.8,0.0,121,11.74,44.09,93,0,1,0,0,0
2024-02-08 20:00,20,2,3,1,21.1,66.1,0.0,152,13.03,50.22,91,0,1,0,0,0
2024-02-08 21:00,21,2,3,1,20.8,65.7,0.0,58,12.46,33.41,93,0,1,0,0,0
2024-02-08 22:00,22,2,3,1,21.1,70.9,0.0,45,11.48,33.58,97,0,1,0,0,0
2024-02-08 23:00,23,2,3,1,20.7,61.2,0.0,10,13.55,8.35,99,0,1,0,0,0
2024-02-09 00:00,0,2,4,1,18.0,56.9,0.0,15,8.42,5.0,96,0,0,0,0,0
2024-02-09 01:00,1,2,4,1,18.0,61.3,0.0,35,8.46,14.36,99,0,0,0,0,0
2024-02-09 02:00,2,2,4,1,18.0,64.6,0.0,1,8.63,10.36,98,0,0,0,0,0
2024-02-09 03:00,3,2,4,1,18.0,61.3,0.0,38,8.3,10.61,100,0,0,0,0,0
2024-02-09 04:00,4,2,4,1,18.0,56.4,0.0,14,8.28,5.0,99,0,0,0,0,0
2024-02-09 05:00,5,2,4,1,25.7,52.7,0.0,19,7.85,5.74,96,0,0,0,0,0
2024-02-09 06:00,6,2,4,1,25.6,49.1,1.2,9,7.51,21.26,100,0,0,0,0,0
2024-02-09 07:00,7,2,4,1,26.1,58.7,167.2,173,7.3,73.4,96,0,0,0,0,0
2024-02-09 08:00,8,2,4,1,29.1,53.2,364.3,608,7.39,173.51,84,0,0,0,0,0
2024-02-09 09:00,9,2,4,1,29.7,57.0,484.8,1060,7.53,261.93,74,0,0,0,0,0
2024-02-09 10:00,10,2,4,1,30.4,58.3,599.6,1280,7.56,316.19,70,0,0,0,0,0
2024-02-09 11:00,11,2,4,1,30.5,64.2,693.2,1174,7.4,327.25,69,0,0,0,0,0
2024-02-09 12:00,12,2,4,1,30.0,61.2,704.8,693,7.6,258.86,84,0,0,0,0,0
2024-02-09 13:00,13,2,4,1,29.3,62.4,749.5,838,7.57,281.03,78,0,0,0,0,0
2024-02-09 14:00,14,2,4,1,27.4,60.1,678.1,1400,7.44,331.37,73,0,0,0,0,0
2024-02-09 15:00,15,2,4,1,27.9,67.1,613.3,973,7.35,275.67,82,0,0,0,0,0
2024-02-09 16:00,16,2,4,1,25.6,68.9,505.7,1317,7.48,293.22,78,0,0,0,0,0
2024-02-09 17:00,17,2,4,1,25.2,70.0,344.9,412,7.47,140.74,89,0,0,0,0,0
2024-02-09 18:00,18,2,4,1,19.3,68.1,186.4,365,8.39,94.61,92,0,0,0,0,0
2024-02-09 19:00,19,2,4,1,20.1,67.1,3.2,167,8.58,35.54,92,0,0,0,0,0
2024-02-09 20:00,20,2,4,1,21.0,65.8,0.0,71,8.58,16.21,95,0,0,0,0,0
2024-02-09 21:00,21,2,4,1,21.7,75.7,0.0,41,8.44,23.56,95,0,0,0,0,0
2024-02-09 22:00,22,2,4,1,21.7,63.6,0.0,52,8.67,14.96,91,0,0,0,0,0
2024-02-09 23:00,23,2,4,1,22.6,64.1,0.0,27,8.64,12.57,92,0,0,0,0,0
2024-02-10 00:00,0,2,5,0,18.0,63.9,0.0,0,8.6,8.64,96,0,0,0,0,0
2024-02-10 01:00,1,2,5,0,18.0,60.3,0.0,0,8.65,12.51,98,0,0,0,0,0
2024-02-10 02:00,2,2,5,0,18.0,61.7,0.0,0,8.42,5.0,99,0,0,0,0,0
2024-02-10 03:00,3,2,5,0,18.0,53.1,0.0,0,8.55,5.0,97,0,0,0,0,0
2024-02-10 04:00,4,2,5,0,18.0,55.8,0.0,0,8.72,5.0,94,0,0,0,0,0
2024-02-10 05:00,5,2,5,0,25.6,55.9,0.0,0,7.57,14.01,100,0,0,0,0,0
2024-02-10 06:00,6,2,5,0,26.1,54.0,14.7,0,7.22,21.74,99,0,0,0,0,0
2024-02-10 07:00,7,2,5,0,28.0,59.1,159.7,0,7.36,61.42,96,0,0,0,0,0
2024-02-10 08:00,8,2,5,0,28.1,55.1,321.6,0,7.44,92.58,90,0,0,0,0,0
2024-02-10 09:00,9,2,5,0,28.2,56.7,476.8,111,7.71,133.37,89,0,0,0,0,0
2024-02-10 10:00,10,2,5,0,28.8,57.9,606.2,76,7.4,152.51,93,0,0,0,0,0
2024-02-10 11:00,11,2,5,0,29.1,58.3,722.4,117,7.44,177.39,91,0,0,0,0,0
2024-02-10 12:00,12,2,5,0,30.4,57.4,731.9,102,7.17,186.17,85,0,0,0,0,0
2024-02-10 13:00,13,2,5,0,28.9,63.8,706.4,119,7.83,186.28,93,0,0,0,0,0
2024-02-10 14:00,14,2,5,0,29.0,60.2,708.8,142,7.27,184.32,91,0,0,0,0,0
2024-02-10 15:00,15,2,5,0,26.6,65.7,655.5,110,7.46,165.78,92,0,0,0,0,0
2024-02-10 16:00,16,2,5,0,26.5,70.6,501.1,158,7.48,140.21,84,0,0,0,0,0
2024-02-10 17:00,17,2,5,0,26.1,69.9,381.4,36,7.75,108.16,91,0,0,0,0,0
2024-02-10 18:00,18,2,5,0,20.7,75.3,177.2,0,8.68,53.66,91,0,0,0,0,0
2024-02-10 19:00,19,2,5,0,20.4,69.7,24.3,0,8.54,23.7,93,0,0,0,0,0
2024-02-10 20:00,20,2,5,0,20.9,69.2,0.0,0,8.56,16.88,96,0,0,0,0,0
2024-02-10 21:00,21,2,5,0,20.9,69.0,0.0,0,8.77,11.42,94,0,0,0,0,0
2024-02-10 22:00,22,2,5,0,21.9,62.7,0.0,0,8.47,9.6,98,0,0,0,0,0
2024-02-10 23:00,23,2,5,0,22.1,64.4,0.0,0,8.66,6.03,91,0,0,0,0,0
2024-02-11 00:00,0,2,6,0,18.0,62.1,0.0,0,8.43,5.0,100,0,0,0,0,0
2024-02-11 01:00,1,2,6,0,18.0,55.6,0.0,0,8.52,5.27,100,0,0,0,0,0
2024-02-11 02:00,2,2,6,0,18.0,53.9,0.0,0,8.49,5.07,100,0,0,0,0,0
2024-02-11 03:00,3,2,6,0,18.0,56.2,0.0,0,8.65,5.0,100,0,0,0,0,0
2024-02-11 04:00,4,2,6,0,18.0,58.5,0.0,0,8.48,7.34,95,0,0,0,0,0
2024-02-11 05:00,5,2,6,0,26.5,60.6,0.0,0,7.3,18.68,92,0,0,0,0,0
2024-02-11 06:00,6,2,6,0,26.6,50.4,6.5,0,7.57,19.16,100,0,0,0,0,0
